created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 17 23:49:41 +0000 2024;1747768184370008518;"Lagi sibuk scroll foto, terpikir, Gak nyangka ya, bisa ngedit foto langsung di Galaxy S24, mantap!"" Galaxy S24 Canggih Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID""";0;0;0;0;in;1719701778889842688;1747768184370008518;akazivnui;https://twitter.com/akazivnui/status/1747768184370008518
Wed Jan 17 23:49:26 +0000 2024;1747768121597862129;DESIGN ANALYSIS: S22-S24 *the rims around camera lenses were a change from S22U to S23U. #GalaxyUnpacked #SamsungUnpacked #s24ultra #GalaxyS24 #GalaxyAI #GalaxyS24Ultra #GalaxyS24Series  #Samsung #s24series  Credit: Mrwhosetheboss https://t.co/vsp26L075B;0;0;0;1;en;1712839754767650816;1747768121597862129;unpaid1213;https://twitter.com/unpaid1213/status/1747768121597862129
Wed Jan 17 23:49:25 +0000 2024;1747768115415646448;Samsung เปิดตัว Galaxy S24 Series วาร์ปสู่ยุคใหม่ด้วยพลัง Galaxy AI ฟีเจอร์จัดเต็ม พร้อมประสิทธิภาพขั้นสุด https://t.co/AXod6y99L0;0;0;0;0;th;76573227;1747768115415646448;lucasxtwt;https://twitter.com/lucasxtwt/status/1747768115415646448
Wed Jan 17 23:49:24 +0000 2024;1747768112290668877;Samsung Galaxy S24 Features, Price and User Reviews, A Performance Monster Device! https://t.co/o2FLKG0gtJ;0;0;0;0;en;876171611514318848;1747768112290668877;dumpdominion;https://twitter.com/dumpdominion/status/1747768112290668877
Wed Jan 17 23:49:14 +0000 2024;1747768071165735175;mantul sih Galaxy S24 speknyaa Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1576067602287579136;1747768071165735175;ithvye;https://twitter.com/ithvye/status/1747768071165735175
Wed Jan 17 23:49:12 +0000 2024;1747768061292052766;Galaxy S24 Ultra’s powerful Snapdragon 8 Gen 3 chip goes official https://t.co/L2eOEoy61g;1;2;8;59;en;382825817;1747768061292052766;SamMobiles;https://twitter.com/SamMobiles/status/1747768061292052766
Wed Jan 17 23:49:09 +0000 2024;1747768048931512458;Win a #Samsung Galaxy S24 or Galaxy S24 Ultra with Android Headlines https://t.co/FygsdqtpeW  @androidheadline @SamsungMobile #Giveaway https://t.co/JHiQkUMF2a;0;0;0;0;en;3133812163;1747768048931512458;randomdude1515;https://twitter.com/randomdude1515/status/1747768048931512458
Wed Jan 17 23:49:02 +0000 2024;1747768021073170661;ซัมซุงเปิดตัว Samsung Galaxy S24 เน้นฟีเจอร์ AI แปลภาษาระหว่างโทร, ช่วยปรับภาษาระหว่างพิมพ์, สรุปข้อความตอนขับรถ รองรับภาษาไทย https://t.co/HbOPExgEUc;0;0;0;0;th;76573227;1747768021073170661;lucasxtwt;https://twitter.com/lucasxtwt/status/1747768021073170661
Wed Jan 17 23:49:02 +0000 2024;1747768018023981412;Galaxy S24 tuh keren banget terus paling pentingnya Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1461659613451866113;1747768018023981412;clenbi;https://twitter.com/clenbi/status/1747768018023981412
Wed Jan 17 23:48:55 +0000 2024;1747767989649236019;Karna Nonton Live Samsung Unpacked gue kok jadi naksir bgt sama Galaxy S24 punya fitur2 yg canggih benerrr  #SamsungUnpacked    #GalaxyS24    @samsungID;0;0;0;0;in;1698711778556096513;1747767989649236019;sumiencie;https://twitter.com/sumiencie/status/1747767989649236019
Wed Jan 17 23:48:47 +0000 2024;1747767958401884185;เปิดตัว Samsung Galaxy S24 Ultra มือถือ AI รุ่นล่าสุด มาพร้อมกล้อง 200MP, ชิป Snapdragon 8 Gen 3 และ Galaxy AI เริ่มที่ 46,900.- https://t.co/pjDtQ1f6t4;0;0;0;0;und;76573227;1747767958401884185;lucasxtwt;https://twitter.com/lucasxtwt/status/1747767958401884185
Wed Jan 17 23:48:40 +0000 2024;1747767929213723034;secakep itu Galaxy S24 terus Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1485978913776218112;1747767929213723034;iIuvezi;https://twitter.com/iIuvezi/status/1747767929213723034
Wed Jan 17 23:48:37 +0000 2024;1747767913405428203;พรีวิว Samsung Galaxy S24 Ultra เปิดโลกสู่ยุค AI Phone https://t.co/MYC0YZhCVu;0;1;0;0;und;76573227;1747767913405428203;lucasxtwt;https://twitter.com/lucasxtwt/status/1747767913405428203
Wed Jan 17 23:48:34 +0000 2024;1747767901669429729;Samsung Galaxy S24 Ultra vs S23 Ultra https://t.co/bPy7xKX6dr https://t.co/uQIXyWHtMp;0;1;0;0;in;5459482;1747767901669429729;Pocketlint;https://twitter.com/Pocketlint/status/1747767901669429729
Wed Jan 17 23:48:30 +0000 2024;1747767886519980198;"Gue scroll galeri, kepikiran, Nggak nyangka bisa edit foto di S24, jadi gak perlu aplikasi tambahan lagi."" Galaxy S24 Canggih Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID""";0;0;0;0;in;1719700425556033536;1747767886519980198;sweokyuia;https://twitter.com/sweokyuia/status/1747767886519980198
Wed Jan 17 23:48:27 +0000 2024;1747767871726600304;Yakin banget nih hp bakal banyak yang pengen beli, Galaxy S24 Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1561579921050587136;1747767871726600304;bliubie;https://twitter.com/bliubie/status/1747767871726600304
Wed Jan 17 23:48:24 +0000 2024;1747767858514546985;พรีวิว Samsung Galaxy S24 และ Galaxy S24+ เปิดประสบการณ์ AI ในสมาร์ทโฟน https://t.co/TCa9Jy56i8;0;0;0;0;und;76573227;1747767858514546985;lucasxtwt;https://twitter.com/lucasxtwt/status/1747767858514546985
Wed Jan 17 23:48:19 +0000 2024;1747767840231625062;Gara2 abis Nonton Live Samsung Unpacked #SamsungUnpacked    jd naksir dehh, dan pengen join pre-order Galaxy S24 #GalaxyS24    @samsungID;0;0;0;0;in;1698710678142631936;1747767840231625062;kkucrow;https://twitter.com/kkucrow/status/1747767840231625062
Wed Jan 17 23:48:14 +0000 2024;1747767818395979817;Unlocked Samsung Galaxy S24 Series at Best Buy: up to $870 off preorders + up to $150 BB gift card + free shipping https://t.co/YX4Z7vTydE;0;0;0;0;en;499057794;1747767818395979817;Dealfinder9;https://twitter.com/Dealfinder9/status/1747767818395979817
Wed Jan 17 23:47:51 +0000 2024;1747767720421298687;Ngerasa super penasaran sama Galaxy S24 Canggih yang bikin gue naksir pas Nonton Live Samsung Unpacked jadinya gue ikutan pre-order kan AI nya bagus banget makanya gue pengen order.  #SamsungUnpacked #GalaxyS24 @samsungID;0;1;0;0;in;1597808968125992960;1747767720421298687;baimprakasa;https://twitter.com/baimprakasa/status/1747767720421298687
Wed Jan 17 23:47:48 +0000 2024;1747767708408754599;S23の値段が下がったら機種変検討したいーーー  Samsung、AI機能多数搭載のフラグシップスマホ「Galaxy S24」シリーズを投入(PC Watch) https://t.co/A3hH5N8tPO;0;0;0;0;ja;2294196252;1747767708408754599;sakimash;https://twitter.com/sakimash/status/1747767708408754599
Wed Jan 17 23:47:48 +0000 2024;1747767707762921678;sumpah Galaxy S24 Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1576066462728749056;1747767707762921678;ikthye;https://twitter.com/ikthye/status/1747767707762921678
Wed Jan 17 23:47:47 +0000 2024;1747767705896448415;Klo kek gini gue beneran tertarik sama Galaxy S24 gara-gara  Nonton Live Samsung Unpacked tadi. Apa gue ikutan pre-order kali ya #SamsungUnpacked    #GalaxyS24    @samsungID;0;0;0;0;in;891516467060940800;1747767705896448415;jeljta;https://twitter.com/jeljta/status/1747767705896448415
Wed Jan 17 23:47:47 +0000 2024;1747767703061057955;เปิดตัว Samsung Galaxy S24 Series มาพร้อมชิป Exynos 2400 จอใหญ่ขึ้น ครบเครื่องด้วยฟีเจอร์ AI เริ่มที่ 33,900.- https://t.co/Cp5rCK9cbJ;0;0;0;0;th;76573227;1747767703061057955;lucasxtwt;https://twitter.com/lucasxtwt/status/1747767703061057955
Wed Jan 17 23:47:42 +0000 2024;1747767682647380062;Here is our comparison of all three Samsung Galaxy S24 models, and their key specifications!  Specifications : https://t.co/8SeDz9XInr  #TechARP #Samsung #GalaxyS24Ultra #GalaxyS24Plus #GalaxyS24 #Smartphone #Android #Mobile #Launch #Comparison #Guide #Specifications;0;0;0;0;en;1542511474320343046;1747767682647380062;DrAdrianWong;https://twitter.com/DrAdrianWong/status/1747767682647380062
Wed Jan 17 23:47:37 +0000 2024;1747767662187630635;kalian harus liat Galaxy S24 Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1561974726041702400;1747767662187630635;luklokie;https://twitter.com/luklokie/status/1747767662187630635
Wed Jan 17 23:47:23 +0000 2024;1747767604444594386;gue sedari awal tertarik Galaxy S24 Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1561975383817605121;1747767604444594386;fliyar;https://twitter.com/fliyar/status/1747767604444594386
Wed Jan 17 23:47:21 +0000 2024;1747767597695701031;The Samsung Galaxy S24 Ultra in Titanium Orange is looking hard 🤯. #SamsungUnpacked https://t.co/thAw4QalLL;0;4;0;6;en;1338474059848437761;1747767597695701031;_zabiiii;https://twitter.com/_zabiiii/status/1747767597695701031
Wed Jan 17 23:47:19 +0000 2024;1747767589005103300;@SamsungBrasil A Troca Smart não está funcionado. Está bugada como sempre fazem nas boas promoções. Queria trocar 1 iPhone no S24 mas tá difícil hein Samsung.;0;1;0;4;pt;144288643;1747720833466818814;felipee51;https://twitter.com/felipee51/status/1747767589005103300
Wed Jan 17 23:47:06 +0000 2024;1747767533107892286;tertarik sama Galaxy S24 Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1600832106305060865;1747767533107892286;illzis;https://twitter.com/illzis/status/1747767533107892286
Wed Jan 17 23:47:01 +0000 2024;1747767512752922638;Gaiss ayo lansung gass Galaxy S24  niihh, abis Nonton Live Samsung Unpacked juga buat tau fitur2 nya #SamsungUnpacked #GalaxyS24    @samsungID;0;0;0;0;in;893778861879681025;1747767512752922638;qermata;https://twitter.com/qermata/status/1747767512752922638
Wed Jan 17 23:46:57 +0000 2024;1747767493421342747;Samsung Galaxy S24 revealed at Samsung Unpacked https://t.co/bgEM4MRnvG;0;0;0;0;en;1666131696918614016;1747767493421342747;bustlingnews;https://twitter.com/bustlingnews/status/1747767493421342747
Wed Jan 17 23:46:48 +0000 2024;1747767457077408198;Creo que me tengo que retractar, segun la web de Samsung, las mejoras de IA no solo eran para el Ultra, los S24 normales tambien la traen 🤔;0;1;0;0;es;718635878;1747767457077408198;Zonny1996;https://twitter.com/Zonny1996/status/1747767457077408198
Wed Jan 17 23:46:46 +0000 2024;1747767447397278130;Amazon USB Type C ケーブル【1M/2本セット】Sweguard USB-C &amp  USB-A 3.1A USB C ケーブル【QC3.0対応急速充電】タイプc 充電ケーブル iPhone 15 Pro MAX, iPad Pro,Samsung Galaxy S24/S23/S22/S21/S20/S10,Sony,Xiaomi,Huawei,Pixel,usb type-c機種対応  https://t.co/20KVq4EB1q;0;0;0;0;ja;1592706921571971073;1747767447397278130;Gonk521190;https://twitter.com/Gonk521190/status/1747767447397278130
Wed Jan 17 23:46:44 +0000 2024;1747767442536034766;Kalian udah liat Galaxy S24 belum? sumpah Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1600043089976262656;1747767442536034766;illvious;https://twitter.com/illvious/status/1747767442536034766
Wed Jan 17 23:46:40 +0000 2024;1747767422126539118;gawat niy Galaxy S24 sebagus ituu pas nonton Live Samsung Unpacked  #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1701832731490172928;1747767422126539118;gigirichan;https://twitter.com/gigirichan/status/1747767422126539118
Wed Jan 17 23:46:36 +0000 2024;1747767407072960622;I wonder when the Samsung Galaxy S24 Ultra is released?   Hang on, I’ll just check my YouTube tech subscription feed… 🤦🏼;0;0;0;0;en;314450467;1747767407072960622;markdkelly75;https://twitter.com/markdkelly75/status/1747767407072960622
Wed Jan 17 23:46:26 +0000 2024;1747767365083844904;The Galaxy S24 Ultra feels like Samsung's identity crisis https://t.co/b3xQGT4VLk;0;0;0;0;en;1128404220;1747767365083844904;SmartphonesNew2;https://twitter.com/SmartphonesNew2/status/1747767365083844904
Wed Jan 17 23:46:24 +0000 2024;1747767357773341052;gue dibuat terpukau sama Galaxy S24 Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1600045056945422337;1747767357773341052;illtehv;https://twitter.com/illtehv/status/1747767357773341052
Wed Jan 17 23:46:22 +0000 2024;1747767347937419706;Nan evennman anyèl li jodia, Samsung lanse nouvo seri Smarphone li yo jodi a ki se Samsung Galaxy s24. Nan seri sa,  wap Jwenn Galaxy s24 pri li se apati $799, S24 plus ki kòmanse ak $999 ak S24 Ultra ki kòmanse ak $1299. 🤭 https://t.co/TeRrTN6TlM;0;0;0;1;ht;1685321657190055936;1747767347937419706;bikendymond_d04;https://twitter.com/bikendymond_d04/status/1747767347937419706
Wed Jan 17 23:46:14 +0000 2024;1747767316392333434;Kecee benerr dehh fitur Galaxy AI nya dari Galaxy S24, abis Nonton Live Samsung Unpacked nih gue #SamsungUnpacked    #GalaxyS24    @samsungID;0;2;0;0;in;1687335379417055232;1747767316392333434;seeubins;https://twitter.com/seeubins/status/1747767316392333434
Wed Jan 17 23:46:13 +0000 2024;1747767312734683447;A NOVIDADE NA AMAZON 🎁  Smartphone Samsung Galaxy S24, Galaxy AI, 256GB, 8GB RAM, Preto - Neste modelo de 256GB você ganha o dobro de memória pelo mesmo preço: 256GB pelo preço de 128GB com cupom de desconto da Oferta Amazon  Por: R$5.999 👀  https://t.co/3Yb00TN3gG https://t.co/GsBtYoKP39;0;0;0;0;pt;1376922995415990279;1747767312734683447;BaixoPrecoBOT;https://twitter.com/BaixoPrecoBOT/status/1747767312734683447
Wed Jan 17 23:46:11 +0000 2024;1747767301456470052;shet samsung event nga pala!!!!!!!!!!!! okay s24 show me watchugot;0;1;0;0;tl;41317718;1747767301456470052;marienelaaaaaa;https://twitter.com/marienelaaaaaa/status/1747767301456470052
Wed Jan 17 23:46:08 +0000 2024;1747767289477513498;suka banget sama Galaxy S24 Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1598941017646182400;1747767289477513498;billiestys;https://twitter.com/billiestys/status/1747767289477513498
Wed Jan 17 23:46:00 +0000 2024;1747767254274678947;mantap banget sama Galaxy S24 yang Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1589440736050941953;1747767254274678947;illzyois;https://twitter.com/illzyois/status/1747767254274678947
Wed Jan 17 23:45:57 +0000 2024;1747767243620991070;En el Galaxy Unpacked 2024 se confirmaron los smartphones nuevos Galaxy S24 Ultra, Galaxy S24+ y Galaxy S24. ¿Qué puede hacer la inteligencia artificial de los celulares Samsung? https://t.co/Vxm4mtPg2j https://t.co/MATfbMPFmI;0;0;0;0;es;40933920;1747767243620991070;Agencia_Andina;https://twitter.com/Agencia_Andina/status/1747767243620991070
Wed Jan 17 23:45:45 +0000 2024;1747767195340525897;ga perlu diraguin sih Galaxy S24 Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1589184497207373825;1747767195340525897;TimsesB;https://twitter.com/TimsesB/status/1747767195340525897
Wed Jan 17 23:45:41 +0000 2024;1747767175887425846;Gara2 gue Nonton Live Samsung Unpacked gue jadi pengen join pre-order Galaxy S24 dehh #SamsungUnpacked    #GalaxyS24    @samsungID;0;0;0;0;in;1687332115011264512;1747767175887425846;kkucrans;https://twitter.com/kkucrans/status/1747767175887425846
Wed Jan 17 23:45:28 +0000 2024;1747767121000702332;Galaxy S24 bikin gue pengen punyaa gilaaa Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked gas sihh ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1559010697178398720;1747767121000702332;arciliuz;https://twitter.com/arciliuz/status/1747767121000702332
Wed Jan 17 23:45:21 +0000 2024;1747767091246289239;Galaxy S24 sebagus itu!! naksir berat abis nonton Live Samsung Unpacked #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1701588420185968641;1747767091246289239;renjallow;https://twitter.com/renjallow/status/1747767091246289239
Wed Jan 17 23:45:20 +0000 2024;1747767087525777667;Galaxy S24 Ultra preorder deal knocks up to $750 off with trade-in, includes $100 Samsung credit https://t.co/Vy6Tgxp6zg https://t.co/N25FpX3BTk;0;0;0;1;en;14835752;1747767087525777667;laptopmag;https://twitter.com/laptopmag/status/1747767087525777667
Wed Jan 17 23:45:10 +0000 2024;1747767045280964823;Galaxy S24 Canggih banget bikin gue naksir pas Nonton Live Samsung Unpacked ikutan pre-order yay or nay nihhh #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1584402443408125952;1747767045280964823;thegeogeorge;https://twitter.com/thegeogeorge/status/1747767045280964823
Wed Jan 17 23:45:04 +0000 2024;1747767019607589371;Ga bohong aku naksir berat sama Galaxy S24 akibat Nonton Live Samsung Unpacked #SamsungUnpacked    #GalaxyS24    @SamsungId73498;0;0;0;0;in;1687329148203835392;1747767019607589371;ceeiunci;https://twitter.com/ceeiunci/status/1747767019607589371
Wed Jan 17 23:45:00 +0000 2024;1747767003459280984;Samsung Galaxy S24 Ultra 5G, Galaxy S24 Plus 5G, Galaxy S24 5G: Price, Pre-Booking, AI Features, Specifications.  #Samsung #SamsungS24ultra #SamsungS24   https://t.co/rFv87yySMZ;0;0;0;5;en;240649814;1747767003459280984;TimesNow;https://twitter.com/TimesNow/status/1747767003459280984
